article_id,translation_group_id,locale,slug,canonical_url,title,h1,excerpt,category,tags,primary_topic,secondary_topics,author,reviewer,published_at,updated_at,current_cms_revision_identity,cms_status,is_public,http_status,canonical,hreflang,robots,sitemap_state,llms_state,schema_state,backend_structured_data_keys,live_jsonld_types,live_jsonld_parse_errors,visible_faq_count,faq_schema_count,word_count,source_reference_state,claim_sensitivity,primary_cta,cta_target,inbound_links,outbound_links,related_articles,related_tests,related_personality_pages,related_career_pages,gsc_clicks_7d,gsc_impressions_7d,gsc_ctr_7d,gsc_position_7d,gsc_clicks_28d,gsc_impressions_28d,gsc_ctr_28d,gsc_position_28d,gsc_clicks_prev28d,gsc_impressions_prev28d,gsc_ctr_prev28d,gsc_position_prev28d,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,ga4_views_28d,ga4_users_28d,ga4_engagement_28d,article_to_test_clicks_28d,test_starts_attributed_28d,qualified_completes_attributed_28d,primary_classification,secondary_classifications,primary_action,classification_rationale,evidence_status,reassessment_date
49,tg_article_career_exploration_map_2026v1,en,choose-career-using-personality-tests,https://fermatmind.com/en/articles/choose-career-using-personality-tests,I Don’t Know What Career Is Right for Me: A Practical Career Exploration Map,I Don’t Know What Career Is Right for Me: A Practical Career Exploration Map,"Not sure what career is right for you? Learn how to use RIASEC, MBTI, Big Five, and real-world validation to build a practical career exploration map.",SEO Articles,RIASEC | MBTI | Big Five | Personality Test | Career Assessment | Career Interest Test | career exploration,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-06-13T01:13:48.000000Z,2026-06-13T01:13:48.000000Z,55,published,true,200,https://fermatmind.com/en/articles/choose-career-using-personality-tests,en=https://fermatmind.com/en/articles/choose-career-using-personality-tests | zh=https://fermatmind.com/zh/articles/career-confusion-test-map | zh-CN=https://fermatmind.com/zh/articles/career-confusion-test-map,"index,follow",included_verified,observed,none_observed_in_server_html,Article | Person,none_observed,0,2,0,1258,no_explicit_external_ref_detected:0,career_sensitive,Take the test,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,article_cohort:0;sitewide:Unknown,1,Unknown,/en/tests/holland-career-interest-test-riasec,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,13,0.0%,16.85,0,7,0.0%,7.0,0,20,0.0%,13.4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=13; position=16.85; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
189,tg_article_college_major_choice_holland_mbti_career_test_2026v1,en,college-major-choice-holland-mbti-career-test,https://fermatmind.com/en/articles/college-major-choice-holland-mbti-career-test,"Choosing a College Major After the Gaokao: How to Use RIASEC, MBTI, and Career Interest Tests","Choosing a College Major After the Gaokao: How to Use RIASEC, MBTI, and Career Interest Tests","Before submitting Gaokao applications, use RIASEC, MBTI, and real-world exploration as inputs—not verdicts—when comparing majors. This guide explains what these tools can and cannot tell you.",职业决策,Unknown,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-08-03T07:10:46.000000Z,2026-08-03T08:24:47.000000Z,450,published,true,200,https://fermatmind.com/en/articles/college-major-choice-holland-mbti-career-test,zh=https://fermatmind.com/zh/articles/college-major-choice-holland-mbti-career-test | zh-CN=https://fermatmind.com/zh/articles/college-major-choice-holland-mbti-career-test,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article | Person,none_observed,0,2,0,4527,no_explicit_external_ref_detected:0,career_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
190,tg_article_enneagram_personality_test_explained_2026v1,en,enneagram-personality-test-explained,https://fermatmind.com/en/articles/enneagram-personality-test-explained,"Are Enneagram Tests Reliable? Nine Types, Core Motivations, and Result Boundaries","Are Enneagram Tests Reliable? Nine Types, Core Motivations, and Result Boundaries","An Enneagram test can help you observe core motivations, attention patterns, and automatic reactions under stress. It should not be treated as a professional diagnosis, a recruitment screen, or a predictor of career success.",人格心理学,Unknown,Enneagram,Unknown,FermatMind,Unknown,2026-08-03T07:10:46.000000Z,2026-08-03T08:24:47.000000Z,451,published,true,200,https://fermatmind.com/en/articles/enneagram-personality-test-explained,zh=https://fermatmind.com/zh/articles/enneagram-personality-test-explained | zh-CN=https://fermatmind.com/zh/articles/enneagram-personality-test-explained,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article | Person,none_observed,0,2,0,5003,no_explicit_external_ref_detected:0,identity_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
69,tg_enneagram_workplace_friction_core_motivations_2026v1,en,enneagram-workplace-friction-core-motivations,https://fermatmind.com/en/articles/enneagram-workplace-friction-core-motivations,Enneagram Workplace Friction: Core Motivations & Conflict Guide,Enneagram Workplace Friction: Core Motivations & Conflict Guide,"Deconstruct office friction using the Enneagram lens. Map core motivations to concrete feedback loops, stress patterns, and safer communication experiments.",Workplace Communication,Enneagram | workplace friction | communication | stress response | self-reflection,Enneagram,Unknown,Fermat Institute,Unknown,2026-06-30T14:05:10.000000Z,2026-06-30T14:05:10.000000Z,89,published,true,200,https://fermatmind.com/en/articles/enneagram-workplace-friction-core-motivations,en=https://fermatmind.com/en/articles/enneagram-workplace-friction-core-motivations | zh=https://fermatmind.com/zh/articles/enneagram-workplace-friction-core-motivations | zh-CN=https://fermatmind.com/zh/articles/enneagram-workplace-friction-core-motivations,"index,follow",included_verified,observed,none_observed_in_server_html,Article | Person,none_observed,0,2,0,2349,no_explicit_external_ref_detected:0,identity_sensitive,"Take the Enneagram test, then compare the result with one recent workplace friction scene",https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,article_cohort:0;sitewide:Unknown,1,Unknown,/en/tests/enneagram-personality-test-nine-types,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,0.0%,10.0,0,21,0.0%,9.67,0,29,0.0%,9.76,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=8; position=10.0; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
191,article-4,en,eq-test-tool-guide,https://fermatmind.com/en/articles/eq-test-tool-guide,Are EQ Tests Reliable? How to Read Scores and What They Say About Emotion Management and Relationships,Are EQ Tests Reliable? How to Read Scores and What They Say About Emotion Management and Relationships,"An emotional intelligence test can help you observe cues related to emotional awareness, regulation, interpersonal communication, and recovery from stress. It cannot diagnose a psychological condition, predict success, or screen job candidates. This article explains how to interpret EQ scores, what they measure, and how to turn results into practical next steps.",人格心理学,Unknown,EQ,Unknown,Unknown,Unknown,2026-08-03T07:10:47.000000Z,2026-08-03T08:24:47.000000Z,452,published,true,200,https://fermatmind.com/en/articles/eq-test-tool-guide,zh=https://fermatmind.com/zh/articles/eq-test-tool-guide | zh-CN=https://fermatmind.com/zh/articles/eq-test-tool-guide,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article,none_observed,0,2,0,3687,no_explicit_external_ref_detected:0,ability_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
192,tg_gaokao_adjustment_unacceptable_major_2026v1,en,gaokao-major-adjustment-unacceptable-major-checklist,https://fermatmind.com/en/articles/gaokao-major-adjustment-unacceptable-major-checklist,Should You Accept Major Reassignment in Gaokao Applications? Start with the Unacceptable Majors in Each Program Group,Should You Accept Major Reassignment in Gaokao Applications? Start with the Unacceptable Majors in Each Program Group,"Before selecting “accept major reassignment” for a university program group, sort every major in that group into three categories: unacceptable, pending verification, or acceptable. Then use coursework, eligibility rules, and family cost constraints to decide whether the reassignment risk is one you can accept.",高考志愿,Unknown,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-08-03T07:10:48.000000Z,2026-08-03T08:24:48.000000Z,453,published,true,200,https://fermatmind.com/en/articles/gaokao-major-adjustment-unacceptable-major-checklist,zh=https://fermatmind.com/zh/articles/gaokao-major-adjustment-unacceptable-major-checklist | zh-CN=https://fermatmind.com/zh/articles/gaokao-major-adjustment-unacceptable-major-checklist,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article | Person,none_observed,0,2,0,4575,no_explicit_external_ref_detected:0,career_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
193,tg_article_gaokao_parent_conflict_riasec_course_checklist_2026v1,en,gaokao-major-choice-parent-conflict-riasec-course-checklist,https://fermatmind.com/en/articles/gaokao-major-choice-parent-conflict-riasec-course-checklist,What If Parents and Students Disagree About a Major? Turn Gaokao Choice Conflicts into Three Lists,What If Parents and Students Disagree About a Major? Turn Gaokao Choice Conflicts into Three Lists,"When parents disagree about a major during Gaokao applications, start with shared constraints rather than arguing over who is right. Use rank, subject requirements, and enrollment plans to rule out unavailable options, then compare the remaining choices through RIASEC interests, course lists, and informational interviews.",高考志愿,Unknown,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-08-03T07:10:49.000000Z,2026-08-03T08:24:48.000000Z,454,published,true,200,https://fermatmind.com/en/articles/gaokao-major-choice-parent-conflict-riasec-course-checklist,zh=https://fermatmind.com/zh/articles/gaokao-major-choice-parent-conflict-riasec-course-checklist | zh-CN=https://fermatmind.com/zh/articles/gaokao-major-choice-parent-conflict-riasec-course-checklist,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article | Person,none_observed,0,2,0,4554,no_explicit_external_ref_detected:0,career_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
194,tg_article_gaokao_score_major_shortlist_riasec_2026v1,en,gaokao-score-major-shortlist-riasec-checklist,https://fermatmind.com/en/articles/gaokao-score-major-shortlist-riasec-checklist,"After Gaokao Scores Are Released, How Should You Shortlist Majors? A RIASEC Checklist","After Gaokao Scores Are Released, How Should You Shortlist Majors? A RIASEC Checklist","After Gaokao rankings are released, do not jump straight to ""Which major suits me?"" First rule out options that fail eligibility requirements, conflict with your willingness to study the core curriculum, or rest only on popularity. Then combine RIASEC results with course fit to create three working lists: keep, verify, and set aside.",职业决策,Unknown,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-08-03T07:10:49.000000Z,2026-08-03T08:24:48.000000Z,455,published,true,200,https://fermatmind.com/en/articles/gaokao-score-major-shortlist-riasec-checklist,zh=https://fermatmind.com/zh/articles/gaokao-score-major-shortlist-riasec-checklist | zh-CN=https://fermatmind.com/zh/articles/gaokao-score-major-shortlist-riasec-checklist,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article | Person,none_observed,0,2,0,3444,no_explicit_external_ref_detected:0,career_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
32,de0bcc45-dc33-46da-8e04-869715750e48,en,holland-career-interest-test-can-and-cannot-tell-you,https://fermatmind.com/en/articles/holland-career-interest-test-can-and-cannot-tell-you,What Can a Holland Career Interest Test Tell You—and What It Cannot?,What Can a Holland Career Interest Test Tell You—and What It Cannot?,"A Holland test helps you understand your career-interest pattern, but it should guide exploration—not decide your future.",Career Development,RIASEC | Holland Code | Career Test | Career Planning,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-05-14T10:50:08.000000Z,2026-05-14T10:50:08.000000Z,37,published,true,200,https://fermatmind.com/en/articles/holland-career-interest-test-can-and-cannot-tell-you,en=https://fermatmind.com/en/articles/holland-career-interest-test-can-and-cannot-tell-you | zh=https://fermatmind.com/zh/articles/holland-career-interest-test-can-and-cannot-tell-you | zh-CN=https://fermatmind.com/zh/articles/holland-career-interest-test-can-and-cannot-tell-you,"index,follow",included_verified,observed,none_observed_in_server_html,Answer | Article | FAQPage | Person | Question,none_observed,0,4,0,2012,no_explicit_external_ref_detected:0,career_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,15,0.0%,8.0,Unknown,Unknown,Unknown,Unknown,0,15,0.0%,8.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=15; position=8.0; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
65,tg_hot_major_fit_riasec_course_career_2026v1,en,hot-major-fit-riasec-course-career-checklist,https://fermatmind.com/en/articles/hot-major-fit-riasec-course-career-checklist,"Is a Popular College Major Right for Me? A Course, Career Activity, and Holland/RIASEC Checklist","Is a Popular College Major Right for Me? A Course, Career Activity, and Holland/RIASEC Checklist","Use course modules, work activities, and Holland/RIASEC clues to decide whether a popular major belongs in keep, verify, or deprioritize.",College Major Choice / Career Exploration,RIASEC | Holland Code | Career Interest Test | college major choice | popular majors,RIASEC/Career Decision,Unknown,Fermat Institute,Unknown,2026-06-30T10:25:48.000000Z,2026-06-30T10:25:48.000000Z,85,published,true,200,https://fermatmind.com/en/articles/hot-major-fit-riasec-course-career-checklist,en=https://fermatmind.com/en/articles/hot-major-fit-riasec-course-career-checklist | zh=https://fermatmind.com/zh/articles/hot-major-fit-riasec-course-career-checklist | zh-CN=https://fermatmind.com/zh/articles/hot-major-fit-riasec-course-career-checklist,"index,follow",included_verified,observed,none_observed_in_server_html,Article | Person,none_observed,0,2,0,2708,no_explicit_external_ref_detected:0,career_sensitive,"Take the Holland/RIASEC test, then turn the result into work-activity questions",https://fermatmind.com/en/tests/holland-career-interest-test-riasec,article_cohort:0;sitewide:Unknown,1,Unknown,/en/tests/holland-career-interest-test-riasec,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,98,0.0%,16.21,0,22,0.0%,9.45,0,120,0.0%,14.97,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=98; position=16.21; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
28,article-14,en,how-16-personality-types-talk-to-an-ai-coach,https://fermatmind.com/en/articles/how-16-personality-types-talk-to-an-ai-coach,How the 16 Personality Types Talk to an AI Coach,How the 16 Personality Types Talk to an AI Coach,"An AI coach is most useful when it helps you ask better questions, organize your thoughts, and notice blind spots. The risk is that it may agree too smoothly when you need friction.",Unknown,Unknown,MBTI,Unknown,Fermat Institute,Unknown,2026-04-23T12:24:03.000000Z,2026-04-23T12:24:03.000000Z,27,published,true,200,https://fermatmind.com/en/articles/how-16-personality-types-talk-to-an-ai-coach,en=https://fermatmind.com/en/articles/how-16-personality-types-talk-to-an-ai-coach | zh=https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach | zh-CN=https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach,"index,follow",included_verified,observed,none_observed_in_server_html,Article | Person,none_observed,0,2,0,1474,present_public_source_refs:5,identity_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
24,article-15,en,how-personality-shapes-attitude-toward-ai,https://fermatmind.com/en/articles/how-personality-shapes-attitude-toward-ai,"How Personality Shapes Your Attitude Toward AI: Curiosity, Anxiety, and Algorithmic Trust","How Personality Shapes Your Attitude Toward AI: Curiosity, Anxiety, and Algorithmic Trust","Your stance toward AI is not simply supportive or cautious. Personality shapes whether you treat it as a tool, a mirror, a decision aid, or a risk signal.",Unknown,Unknown,MBTI,Unknown,Fermat Institute,Unknown,2026-04-23T13:19:29.000000Z,2026-04-23T13:19:30.000000Z,29,published,true,200,https://fermatmind.com/en/articles/how-personality-shapes-attitude-toward-ai,en=https://fermatmind.com/en/articles/how-personality-shapes-attitude-toward-ai | zh=https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai | zh-CN=https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,"index,follow",included_verified,observed,none_observed_in_server_html,Article | Person,none_observed,0,2,0,1982,present_public_source_refs:5,identity_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,0.0%,11.25,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
195,article-5,en,iq-test-growth-guide,https://fermatmind.com/en/articles/iq-test-growth-guide,Training After an IQ Test: A Four-Week Guide to Improving Problem-Solving Strategies and Consistency,Training After an IQ Test: A Four-Week Guide to Improving Problem-Solving Strategies and Consistency,"The most useful goal after testing is to improve observation, validation, time management, and review of mistakes—not to pursue promises of a higher IQ.",能力与认知,Unknown,IQ,Unknown,Unknown,Unknown,2026-08-03T07:10:50.000000Z,2026-08-03T08:24:49.000000Z,456,published,true,200,https://fermatmind.com/en/articles/iq-test-growth-guide,zh=https://fermatmind.com/zh/articles/iq-test-growth-guide | zh-CN=https://fermatmind.com/zh/articles/iq-test-growth-guide,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article,none_observed,0,2,0,1491,present_public_source_refs:3,ability_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
196,article-6,en,iq-test-narrative-portrait,https://fermatmind.com/en/articles/iq-test-narrative-portrait,"How to Interpret Online Reasoning Test Results: Scores, Question Types, Strategy, and Test Conditions","How to Interpret Online Reasoning Test Results: Scores, Question Types, Strategy, and Test Conditions","An online score reflects how you performed on particular questions at a particular time and under particular conditions. Interpret it in light of the item types, strategies used, your state, and the limits of the available evidence.",能力与认知,Unknown,IQ,Unknown,Unknown,Unknown,2026-08-03T07:10:58.000000Z,2026-08-03T08:24:49.000000Z,457,published,true,200,https://fermatmind.com/en/articles/iq-test-narrative-portrait,zh=https://fermatmind.com/zh/articles/iq-test-narrative-portrait | zh-CN=https://fermatmind.com/zh/articles/iq-test-narrative-portrait,"noindex,nofollow",excluded_by_authority,excluded_by_authority,none_observed_in_server_html,Article,none_observed,0,2,0,1454,present_public_source_refs:3,ability_sensitive,Take the test,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
