locale,query_cluster,intent,funnel_stage,primary_owner,owner_canonical,owner_surface,parent_page,parent_canonical,next_step_type,next_step_target,next_step_canonical,supporting_pages,competing_pages,required_visible_edge,current_edge_present,edge_authority,publication_eligibility,measurement_event,blocker,status,evidence
zh-CN,3w4 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/3w4,https://fermatmind.com/zh/personality/enneagram/wings/3w4,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,4w3 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/4w3,https://fermatmind.com/zh/personality/enneagram/wings/4w3,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,4w5 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/4w5,https://fermatmind.com/zh/personality/enneagram/wings/4w5,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,5w4 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/5w4,https://fermatmind.com/zh/personality/enneagram/wings/5w4,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,5w6 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/5w6,https://fermatmind.com/zh/personality/enneagram/wings/5w6,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,6w5 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/6w5,https://fermatmind.com/zh/personality/enneagram/wings/6w5,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,6w7 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/6w7,https://fermatmind.com/zh/personality/enneagram/wings/6w7,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,7w6 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/7w6,https://fermatmind.com/zh/personality/enneagram/wings/7w6,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,7w8 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/7w8,https://fermatmind.com/zh/personality/enneagram/wings/7w8,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,8w7 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/8w7,https://fermatmind.com/zh/personality/enneagram/wings/8w7,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,8w9 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/8w9,https://fermatmind.com/zh/personality/enneagram/wings/8w9,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,9w1 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/9w1,https://fermatmind.com/zh/personality/enneagram/wings/9w1,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,9w8 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/zh/personality/enneagram/wings/9w8,https://fermatmind.com/zh/personality/enneagram/wings/9w8,personality,enneagram_hub,https://fermatmind.com/zh/personality/enneagram,take_assessment,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entj meaning; entj personality; entj traits,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entj,https://fermatmind.com/zh/personality/entj,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entj-a meaning; entj-a traits; entj-a work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entj-a,https://fermatmind.com/zh/personality/entj-a,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entj a vs entj t difference; entj-a vs entj-t,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entj-a-vs-entj-t,https://fermatmind.com/zh/personality/entj-a-vs-entj-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entj-t meaning; entj-t traits; entj-t work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entj-t,https://fermatmind.com/zh/personality/entj-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entj vs intj difference; entj vs intj,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entj-vs-intj,https://fermatmind.com/zh/personality/entj-vs-intj,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entp meaning; entp personality; entp traits,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entp,https://fermatmind.com/zh/personality/entp,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entp-a meaning; entp-a traits; entp-a work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entp-a,https://fermatmind.com/zh/personality/entp-a,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entp a vs entp t difference; entp-a vs entp-t,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entp-a-vs-entp-t,https://fermatmind.com/zh/personality/entp-a-vs-entp-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,entp-t meaning; entp-t traits; entp-t work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/entp-t,https://fermatmind.com/zh/personality/entp-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfj meaning; esfj personality; esfj traits,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfj,https://fermatmind.com/zh/personality/esfj,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfj-a meaning; esfj-a traits; esfj-a work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfj-a,https://fermatmind.com/zh/personality/esfj-a,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfj a vs esfj t difference; esfj-a vs esfj-t,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfj-a-vs-esfj-t,https://fermatmind.com/zh/personality/esfj-a-vs-esfj-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfj-t meaning; esfj-t traits; esfj-t work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfj-t,https://fermatmind.com/zh/personality/esfj-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfp meaning; esfp personality; esfp traits,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfp,https://fermatmind.com/zh/personality/esfp,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfp-a meaning; esfp-a traits; esfp-a work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfp-a,https://fermatmind.com/zh/personality/esfp-a,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfp a vs esfp t difference; esfp-a vs esfp-t,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfp-a-vs-esfp-t,https://fermatmind.com/zh/personality/esfp-a-vs-esfp-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,esfp-t meaning; esfp-t traits; esfp-t work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/esfp-t,https://fermatmind.com/zh/personality/esfp-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,estj meaning; estj personality; estj traits,entity_or_informational,exploration,https://fermatmind.com/zh/personality/estj,https://fermatmind.com/zh/personality/estj,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,estj-a meaning; estj-a traits; estj-a work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/estj-a,https://fermatmind.com/zh/personality/estj-a,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,estj a vs estj t difference; estj-a vs estj-t,entity_or_informational,exploration,https://fermatmind.com/zh/personality/estj-a-vs-estj-t,https://fermatmind.com/zh/personality/estj-a-vs-estj-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,estj-t meaning; estj-t traits; estj-t work/stress,entity_or_informational,exploration,https://fermatmind.com/zh/personality/estj-t,https://fermatmind.com/zh/personality/estj-t,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
zh-CN,estj vs entj difference; estj vs entj,entity_or_informational,exploration,https://fermatmind.com/zh/personality/estj-vs-entj,https://fermatmind.com/zh/personality/estj-vs-entj,personality,mbti_hub,https://fermatmind.com/zh/personality,take_assessment,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
