slug,decision,reason
postsecondary-education-administrators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
postsecondary-teachers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
potters-manufacturing,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
pourers-and-casters-metal,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
power-distributors-and-dispatchers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
power-plant-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
power-plant-operators-distributors-and-dispatchers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
precision-agriculture-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
prepress-technicians-and-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
preschool-and-childcare-center-directors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
preschool-teachers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
preschool-teachers-except-special-education,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
pressers-textile-garment-and-related-materials,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
preventive-medicine-physicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
print-binding-and-finishing-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
printing-press-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
private-detectives-and-investigators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
probation-officers-and-correctional-treatment-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
procurement-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
producers-and-directors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
production-planning-and-expediting-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
proofreaders-and-copy-markers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
appraisers-and-assessors-of-real-estate,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
property-real-estate-and-community-association-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
prosthodontists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
psychiatric-aides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
psychiatric-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
psychiatric-technicians-and-aides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
psychiatrists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
psychologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
psychology-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
public-relations-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
public-relations-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
police-fire-and-ambulance-dispatchers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
pump-operators-except-wellhead-pumpers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
purchasing-agents-except-wholesale-retail-and-farm-products,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
purchasing-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
purchasing-managers-buyers-and-purchasing-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
quality-control-analysts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
quality-control-inspectors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
quality-control-systems-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
radiation-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
radio-frequency-identification-device-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
radio-cellular-and-tower-equipment-installers-and-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
radiologic-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
radiologic-technologists-and-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rail-car-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rail-track-laying-and-maintenance-equipment-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rail-yard-engineers-dinkey-operators-and-hostlers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
railroad-brake-signal-and-switch-operators-and-locomotive-firers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
railroad-conductors-and-yardmasters,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
railroad-occupations,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
range-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
real-estate-brokers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
real-estate-brokers-and-sales-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
real-estate-sales-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
receptionists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
receptionists-and-information-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
recreation-and-fitness-studies-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
recreation-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
recreational-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
recreational-vehicle-service-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
recycling-and-reclamation-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
recycling-coordinators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
refractory-materials-repairers-except-brickmasons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
refuse-and-recyclable-material-collectors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
regulatory-affairs-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
regulatory-affairs-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rehabilitation-counselors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
reinforcing-iron-and-rebar-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
remote-sensing-scientists-and-technologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
remote-sensing-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
reservation-and-transportation-ticket-agents-and-travel-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
residential-advisors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
respiratory-therapists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
retail-loss-prevention-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
retail-sales-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
retail-salespersons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
riggers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
robotics-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
robotics-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rock-splitters-quarry,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rolling-machine-setters-operators-and-tenders-metal-and-plastic,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
roof-bolters-mining,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
roofers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
rotary-drill-operators-oil-and-gas,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
roustabouts-oil-and-gas,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sailors-and-marine-oilers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sales-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sales-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sawing-machine-setters-operators-and-tenders-wood,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
school-and-career-counselors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
school-bus-monitors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
school-psychologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
search-marketing-strategists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
secondary-school-teachers-except-special-and-career-technical-education,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
secretaries-and-administrative-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
secretaries-and-administrative-assistants-except-legal-medical-and-executive,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
securities-commodities-and-financial-services-sales-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
security-and-fire-alarm-systems-installers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
security-guards,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
security-management-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
security-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
segmental-pavers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
self-enrichment-teachers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
semiconductor-processing-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
septic-tank-servicers-and-sewer-pipe-cleaners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
service-unit-operators-oil-and-gas,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
set-and-exhibit-designers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sewers-hand,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sewing-machine-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
shampooers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sheet-metal-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
ship-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
shipping-receiving-and-inventory-clerks,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
shoe-and-leather-workers-and-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
shoe-machine-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
shuttle-drivers-and-chauffeurs,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
signal-and-track-switch-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
skincare-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
slaughterers-and-meat-packers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
small-engine-mechanics,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
social-and-community-service-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
social-and-human-service-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
social-science-research-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
social-work-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
social-workers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sociologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sociology-teachers-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
soil-and-plant-scientists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
solar-energy-installation-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
solar-energy-systems-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
solar-photovoltaic-installers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
solar-sales-representatives-and-assessors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
solar-thermal-installers-and-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sound-engineering-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
spa-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-education-teachers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-education-teachers-elementary-school,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-education-teachers-kindergarten,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-education-teachers-middle-school,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-education-teachers-preschool,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-education-teachers-secondary-school,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
multimedia-artists-and-animators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-forces,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
special-forces-officers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
speech-language-pathology-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
speech-language-pathologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sports-medicine-physicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
stationary-engineers-and-boiler-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
statistical-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
statisticians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
stockers-and-order-fillers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
stone-cutters-and-carvers-manufacturing,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
stonemasons,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
structural-metal-fabricators-and-fitters,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
substance-abuse-and-behavioral-disorder-counselors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
substance-abuse-behavioral-disorder-and-mental-health-counselors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
substitute-teachers-short-term,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
subway-and-streetcar-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
supply-chain-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
surgical-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
survey-researchers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
surveying-and-mapping-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
surveyors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
sustainability-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
switchboard-operators-including-answering-service,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tailors-dressmakers-and-custom-sewers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
talent-directors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tank-car-truck-and-ship-loaders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tapers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tax-examiners-and-collectors-and-revenue-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tax-preparers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
taxi-drivers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
taxi-drivers-and-chauffeurs,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
teacher-assistants,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
teaching-assistants-postsecondary,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
teaching-assistants-special-education,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
team-assemblers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
technical-writers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
telecommunications-engineering-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
telecommunications-line-installers-and-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
telecommunications-equipment-installers-and-repairers-except-line-installers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
telemarketers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
telephone-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tellers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
terrazzo-workers-and-finishers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
textile-bleaching-and-dyeing-machine-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
textile-cutting-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
textile-knitting-and-weaving-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tile-and-stone-setters,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
timing-device-assemblers-and-adjusters,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tire-builders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tire-repairers-and-changers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
title-examiners-abstractors-and-searchers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tool-and-die-makers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tool-grinders-filers-and-sharpeners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
top-executives,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tour-and-travel-guides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tour-guides-and-escorts,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
traffic-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
training-and-development-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
training-and-development-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transit-and-railroad-police,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transportation-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transportation-inspectors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transportation-planners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transportation-security-screeners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
transportation-storage-and-distribution-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
travel-agents,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
travel-guides,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
treasurers-and-controllers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tree-trimmers-and-pruners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
tutors,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
umpires-referees-and-other-sports-officials,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
upholsterers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
urban-and-regional-planners,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
urologists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
ushers-lobby-attendants-and-ticket-takers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
validation-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
veterinarians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
veterinary-assistants-and-laboratory-animal-caretakers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
veterinary-technologists-and-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
video-game-designers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
watch-and-clock-repairers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
water-and-wastewater-treatment-plant-and-system-operators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
water-resource-specialists,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
