slug,locale,finding_count,findings,status
loss-prevention-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
loss-prevention-managers,en,1,en_contains_chinese,repair_required
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,en,1,en_contains_chinese,repair_required
machine-feeders-and-offbearers,zh-CN,1,zh_contains_long_english_prose,repair_required
machine-feeders-and-offbearers,en,1,en_contains_chinese,repair_required
machinists,zh-CN,1,zh_contains_long_english_prose,repair_required
machinists,en,1,en_contains_chinese,repair_required
machinists-and-tool-and-die-makers,zh-CN,1,zh_contains_long_english_prose,repair_required
machinists-and-tool-and-die-makers,en,1,en_contains_chinese,repair_required
magnetic-resonance-imaging-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
magnetic-resonance-imaging-technologists,en,1,en_contains_chinese,repair_required
maids-and-housekeeping-cleaners,zh-CN,1,zh_contains_long_english_prose,repair_required
maids-and-housekeeping-cleaners,en,1,en_contains_chinese,repair_required
mail-clerks-and-mail-machine-operators-except-postal-service,zh-CN,1,zh_contains_long_english_prose,repair_required
mail-clerks-and-mail-machine-operators-except-postal-service,en,1,en_contains_chinese,repair_required
maintenance-and-repair-workers-general,zh-CN,1,zh_contains_long_english_prose,repair_required
maintenance-and-repair-workers-general,en,1,en_contains_chinese,repair_required
maintenance-workers-machinery,zh-CN,1,zh_contains_long_english_prose,repair_required
maintenance-workers-machinery,en,1,en_contains_chinese,repair_required
makeup-artists-theatrical-and-performance,zh-CN,1,zh_contains_long_english_prose,repair_required
makeup-artists-theatrical-and-performance,en,1,en_contains_chinese,repair_required
management-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
management-analysts,en,1,en_contains_chinese,repair_required
manicurists-and-pedicurists,zh-CN,1,zh_contains_long_english_prose,repair_required
manicurists-and-pedicurists,en,1,en_contains_chinese,repair_required
manufactured-building-and-mobile-home-installers,zh-CN,1,zh_contains_long_english_prose,repair_required
manufactured-building-and-mobile-home-installers,en,1,en_contains_chinese,repair_required
manufacturing-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
manufacturing-engineers,en,1,en_contains_chinese,repair_required
marine-engineers-and-naval-architects,zh-CN,1,zh_contains_long_english_prose,repair_required
marine-engineers-and-naval-architects,en,1,en_contains_chinese,repair_required
market-research-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
market-research-analysts,en,1,en_contains_chinese,repair_required
market-research-analysts-and-marketing-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
market-research-analysts-and-marketing-specialists,en,1,en_contains_chinese,repair_required
marketing-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
marketing-managers,en,1,en_contains_chinese,repair_required
marriage-and-family-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
marriage-and-family-therapists,en,1,en_contains_chinese,repair_required
brickmasons-blockmasons-and-stonemasons,zh-CN,1,zh_contains_long_english_prose,repair_required
brickmasons-blockmasons-and-stonemasons,en,1,en_contains_chinese,repair_required
massage-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
massage-therapists,en,1,en_contains_chinese,repair_required
material-moving-machine-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
material-moving-machine-operators,en,1,en_contains_chinese,repair_required
material-recording-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
material-recording-clerks,en,1,en_contains_chinese,repair_required
materials-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
materials-engineers,en,1,en_contains_chinese,repair_required
materials-scientists,zh-CN,1,zh_contains_long_english_prose,repair_required
materials-scientists,en,1,en_contains_chinese,repair_required
mathematical-science-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
mathematical-science-teachers-postsecondary,en,1,en_contains_chinese,repair_required
mathematicians,zh-CN,1,zh_contains_long_english_prose,repair_required
mathematicians,en,1,en_contains_chinese,repair_required
mathematicians-and-statisticians,zh-CN,1,zh_contains_long_english_prose,repair_required
mathematicians-and-statisticians,en,1,en_contains_chinese,repair_required
meat-poultry-and-fish-cutters-and-trimmers,zh-CN,1,zh_contains_long_english_prose,repair_required
meat-poultry-and-fish-cutters-and-trimmers,en,1,en_contains_chinese,repair_required
mechanical-door-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
mechanical-door-repairers,en,1,en_contains_chinese,repair_required
mechanical-drafters,zh-CN,1,zh_contains_long_english_prose,repair_required
mechanical-drafters,en,1,en_contains_chinese,repair_required
mechanical-engineering-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
mechanical-engineering-technicians,en,1,en_contains_chinese,repair_required
mechanical-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
mechanical-engineers,en,1,en_contains_chinese,repair_required
mechatronics-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
mechatronics-engineers,en,1,en_contains_chinese,repair_required
media-programming-directors,zh-CN,1,zh_contains_long_english_prose,repair_required
media-programming-directors,en,1,en_contains_chinese,repair_required
media-technical-directors-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
media-technical-directors-managers,en,1,en_contains_chinese,repair_required
medical-and-clinical-laboratory-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-and-clinical-laboratory-technicians,en,1,en_contains_chinese,repair_required
medical-and-clinical-laboratory-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-and-clinical-laboratory-technologists,en,1,en_contains_chinese,repair_required
medical-and-health-services-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-and-health-services-managers,en,1,en_contains_chinese,repair_required
medical-appliance-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-appliance-technicians,en,1,en_contains_chinese,repair_required
medical-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-assistants,en,1,en_contains_chinese,repair_required
medical-dosimetrists,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-dosimetrists,en,1,en_contains_chinese,repair_required
medical-equipment-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-equipment-repairers,en,1,en_contains_chinese,repair_required
medical-records-and-health-information-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-records-and-health-information-technicians,en,1,en_contains_chinese,repair_required
medical-scientists,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-scientists,en,1,en_contains_chinese,repair_required
medical-scientists-except-epidemiologists,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-scientists-except-epidemiologists,en,1,en_contains_chinese,repair_required
medical-transcriptionists,zh-CN,1,zh_contains_long_english_prose,repair_required
medical-transcriptionists,en,1,en_contains_chinese,repair_required
meeting-convention-and-event-planners,zh-CN,1,zh_contains_long_english_prose,repair_required
meeting-convention-and-event-planners,en,1,en_contains_chinese,repair_required
mental-health-and-substance-abuse-social-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
mental-health-and-substance-abuse-social-workers,en,1,en_contains_chinese,repair_required
mental-health-counselors,zh-CN,1,zh_contains_long_english_prose,repair_required
mental-health-counselors,en,1,en_contains_chinese,repair_required
merchandise-displayers-and-window-trimmers,zh-CN,1,zh_contains_long_english_prose,repair_required
merchandise-displayers-and-window-trimmers,en,1,en_contains_chinese,repair_required
metal-and-plastic-machine-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
metal-and-plastic-machine-workers,en,1,en_contains_chinese,repair_required
metal-refining-furnace-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
metal-refining-furnace-operators-and-tenders,en,1,en_contains_chinese,repair_required
meter-readers-utilities,zh-CN,1,zh_contains_long_english_prose,repair_required
meter-readers-utilities,en,1,en_contains_chinese,repair_required
microbiologists,zh-CN,1,zh_contains_long_english_prose,repair_required
microbiologists,en,1,en_contains_chinese,repair_required
microsystems-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
microsystems-engineers,en,1,en_contains_chinese,repair_required
middle-school-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
middle-school-teachers,en,1,en_contains_chinese,repair_required
middle-school-teachers-except-special-and-career-technical-education,zh-CN,1,zh_contains_long_english_prose,repair_required
middle-school-teachers-except-special-and-career-technical-education,en,1,en_contains_chinese,repair_required
midwives,zh-CN,1,zh_contains_long_english_prose,repair_required
midwives,en,1,en_contains_chinese,repair_required
military-careers,zh-CN,1,zh_contains_long_english_prose,repair_required
military-careers,en,1,en_contains_chinese,repair_required
milling-and-planing-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
milling-and-planing-machine-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
millwrights,zh-CN,1,zh_contains_long_english_prose,repair_required
millwrights,en,1,en_contains_chinese,repair_required
mining-and-geological-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
mining-and-geological-engineers,en,1,en_contains_chinese,repair_required
mining-and-geological-engineers-including-mining-safety-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
mining-and-geological-engineers-including-mining-safety-engineers,en,1,en_contains_chinese,repair_required
mixing-and-blending-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
mixing-and-blending-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
mobile-heavy-equipment-mechanics-except-engines,zh-CN,1,zh_contains_long_english_prose,repair_required
mobile-heavy-equipment-mechanics-except-engines,en,1,en_contains_chinese,repair_required
model-makers-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
model-makers-metal-and-plastic,en,1,en_contains_chinese,repair_required
model-makers-wood,zh-CN,1,zh_contains_long_english_prose,repair_required
model-makers-wood,en,1,en_contains_chinese,repair_required
models,zh-CN,1,zh_contains_long_english_prose,repair_required
models,en,1,en_contains_chinese,repair_required
molders-shapers-and-casters-except-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
molders-shapers-and-casters-except-metal-and-plastic,en,1,en_contains_chinese,repair_required
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
molecular-and-cellular-biologists,zh-CN,1,zh_contains_long_english_prose,repair_required
molecular-and-cellular-biologists,en,1,en_contains_chinese,repair_required
morticians-undertakers-and-funeral-arrangers,zh-CN,1,zh_contains_long_english_prose,repair_required
morticians-undertakers-and-funeral-arrangers,en,1,en_contains_chinese,repair_required
motion-picture-projectionists,zh-CN,1,zh_contains_long_english_prose,repair_required
motion-picture-projectionists,en,1,en_contains_chinese,repair_required
motorboat-mechanics-and-service-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
motorboat-mechanics-and-service-technicians,en,1,en_contains_chinese,repair_required
motorboat-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
motorboat-operators,en,1,en_contains_chinese,repair_required
motorcycle-mechanics,zh-CN,1,zh_contains_long_english_prose,repair_required
motorcycle-mechanics,en,1,en_contains_chinese,repair_required
multiple-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
multiple-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
museum-technicians-and-conservators,zh-CN,1,zh_contains_long_english_prose,repair_required
museum-technicians-and-conservators,en,1,en_contains_chinese,repair_required
music-directors-and-composers,zh-CN,1,zh_contains_long_english_prose,repair_required
music-directors-and-composers,en,1,en_contains_chinese,repair_required
music-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
music-therapists,en,1,en_contains_chinese,repair_required
musical-instrument-repairers-and-tuners,zh-CN,1,zh_contains_long_english_prose,repair_required
musical-instrument-repairers-and-tuners,en,1,en_contains_chinese,repair_required
musicians-and-singers,zh-CN,1,zh_contains_long_english_prose,repair_required
musicians-and-singers,en,1,en_contains_chinese,repair_required
nannies,zh-CN,1,zh_contains_long_english_prose,repair_required
nannies,en,1,en_contains_chinese,repair_required
nanosystems-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
nanosystems-engineers,en,1,en_contains_chinese,repair_required
nanotechnology-engineering-technologists-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
nanotechnology-engineering-technologists-and-technicians,en,1,en_contains_chinese,repair_required
natural-sciences-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
natural-sciences-managers,en,1,en_contains_chinese,repair_required
naturopathic-physicians,zh-CN,1,zh_contains_long_english_prose,repair_required
naturopathic-physicians,en,1,en_contains_chinese,repair_required
network-and-computer-systems-administrators,zh-CN,1,zh_contains_long_english_prose,repair_required
network-and-computer-systems-administrators,en,1,en_contains_chinese,repair_required
neurodiagnostic-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
neurodiagnostic-technologists,en,1,en_contains_chinese,repair_required
neurologists,zh-CN,1,zh_contains_long_english_prose,repair_required
neurologists,en,1,en_contains_chinese,repair_required
neuropsychologists,zh-CN,1,zh_contains_long_english_prose,repair_required
neuropsychologists,en,1,en_contains_chinese,repair_required
new-accounts-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
new-accounts-clerks,en,1,en_contains_chinese,repair_required
reporters-correspondents-and-broadcast-news-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
reporters-correspondents-and-broadcast-news-analysts,en,1,en_contains_chinese,repair_required
non-destructive-testing-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
non-destructive-testing-specialists,en,1,en_contains_chinese,repair_required
nuclear-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
nuclear-engineers,en,1,en_contains_chinese,repair_required
nuclear-medicine-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
nuclear-medicine-technologists,en,1,en_contains_chinese,repair_required
nuclear-monitoring-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
nuclear-monitoring-technicians,en,1,en_contains_chinese,repair_required
nuclear-power-reactor-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
nuclear-power-reactor-operators,en,1,en_contains_chinese,repair_required
nuclear-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
nuclear-technicians,en,1,en_contains_chinese,repair_required
nurse-anesthetists,zh-CN,1,zh_contains_long_english_prose,repair_required
nurse-anesthetists,en,1,en_contains_chinese,repair_required
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,zh-CN,1,zh_contains_long_english_prose,repair_required
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,en,1,en_contains_chinese,repair_required
nurse-midwives,zh-CN,1,zh_contains_long_english_prose,repair_required
nurse-midwives,en,1,en_contains_chinese,repair_required
nurse-practitioners,zh-CN,1,zh_contains_long_english_prose,repair_required
nurse-practitioners,en,1,en_contains_chinese,repair_required
nursing-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
nursing-assistants,en,1,en_contains_chinese,repair_required
nursing-instructors-and-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
nursing-instructors-and-teachers-postsecondary,en,1,en_contains_chinese,repair_required
obstetricians-and-gynecologists,zh-CN,1,zh_contains_long_english_prose,repair_required
obstetricians-and-gynecologists,en,1,en_contains_chinese,repair_required
occupational-health-and-safety-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-health-and-safety-specialists,en,1,en_contains_chinese,repair_required
occupational-health-and-safety-specialists-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-health-and-safety-specialists-and-technicians,en,1,en_contains_chinese,repair_required
occupational-health-and-safety-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-health-and-safety-technicians,en,1,en_contains_chinese,repair_required
occupational-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-therapists,en,1,en_contains_chinese,repair_required
occupational-therapy-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-therapy-aides,en,1,en_contains_chinese,repair_required
occupational-therapy-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-therapy-assistants,en,1,en_contains_chinese,repair_required
occupational-therapy-assistants-and-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
occupational-therapy-assistants-and-aides,en,1,en_contains_chinese,repair_required
office-clerks-general,zh-CN,1,zh_contains_long_english_prose,repair_required
office-clerks-general,en,1,en_contains_chinese,repair_required
office-machine-operators-except-computer,zh-CN,1,zh_contains_long_english_prose,repair_required
office-machine-operators-except-computer,en,1,en_contains_chinese,repair_required
oil-and-gas-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
oil-and-gas-workers,en,1,en_contains_chinese,repair_required
online-merchants,zh-CN,1,zh_contains_long_english_prose,repair_required
online-merchants,en,1,en_contains_chinese,repair_required
operating-engineers-and-other-construction-equipment-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
operating-engineers-and-other-construction-equipment-operators,en,1,en_contains_chinese,repair_required
operations-research-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
operations-research-analysts,en,1,en_contains_chinese,repair_required
ophthalmic-laboratory-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
ophthalmic-laboratory-technicians,en,1,en_contains_chinese,repair_required
ophthalmic-medical-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
ophthalmic-medical-technicians,en,1,en_contains_chinese,repair_required
ophthalmic-medical-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
ophthalmic-medical-technologists,en,1,en_contains_chinese,repair_required
ophthalmologists-except-pediatric,zh-CN,1,zh_contains_long_english_prose,repair_required
ophthalmologists-except-pediatric,en,1,en_contains_chinese,repair_required
opticians-dispensing,zh-CN,1,zh_contains_long_english_prose,repair_required
opticians-dispensing,en,1,en_contains_chinese,repair_required
optometrists,zh-CN,1,zh_contains_long_english_prose,repair_required
optometrists,en,1,en_contains_chinese,repair_required
oral-and-maxillofacial-surgeons,zh-CN,1,zh_contains_long_english_prose,repair_required
oral-and-maxillofacial-surgeons,en,1,en_contains_chinese,repair_required
order-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
order-clerks,en,1,en_contains_chinese,repair_required
orderlies,zh-CN,1,zh_contains_long_english_prose,repair_required
orderlies,en,1,en_contains_chinese,repair_required
orthodontists,zh-CN,1,zh_contains_long_english_prose,repair_required
orthodontists,en,1,en_contains_chinese,repair_required
orthopedic-surgeons-except-pediatric,zh-CN,1,zh_contains_long_english_prose,repair_required
orthopedic-surgeons-except-pediatric,en,1,en_contains_chinese,repair_required
orthoptists,zh-CN,1,zh_contains_long_english_prose,repair_required
orthoptists,en,1,en_contains_chinese,repair_required
orthotists-and-prosthetists,zh-CN,1,zh_contains_long_english_prose,repair_required
orthotists-and-prosthetists,en,1,en_contains_chinese,repair_required
outdoor-power-equipment-and-other-small-engine-mechanics,zh-CN,1,zh_contains_long_english_prose,repair_required
outdoor-power-equipment-and-other-small-engine-mechanics,en,1,en_contains_chinese,repair_required
packaging-and-filling-machine-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
packaging-and-filling-machine-operators-and-tenders,en,1,en_contains_chinese,repair_required
packers-and-packagers-hand,zh-CN,1,zh_contains_long_english_prose,repair_required
packers-and-packagers-hand,en,1,en_contains_chinese,repair_required
painters-construction-and-maintenance,zh-CN,1,zh_contains_long_english_prose,repair_required
painters-construction-and-maintenance,en,1,en_contains_chinese,repair_required
painting-and-coating-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
painting-and-coating-workers,en,1,en_contains_chinese,repair_required
painting-coating-and-decorating-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
painting-coating-and-decorating-workers,en,1,en_contains_chinese,repair_required
paper-goods-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
paper-goods-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
paperhangers,zh-CN,1,zh_contains_long_english_prose,repair_required
paperhangers,en,1,en_contains_chinese,repair_required
paralegals-and-legal-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
paralegals-and-legal-assistants,en,1,en_contains_chinese,repair_required
paramedics,zh-CN,1,zh_contains_long_english_prose,repair_required
paramedics,en,1,en_contains_chinese,repair_required
park-naturalists,zh-CN,1,zh_contains_long_english_prose,repair_required
park-naturalists,en,1,en_contains_chinese,repair_required
parking-attendants,zh-CN,1,zh_contains_long_english_prose,repair_required
parking-attendants,en,1,en_contains_chinese,repair_required
parking-enforcement-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
parking-enforcement-workers,en,1,en_contains_chinese,repair_required
parts-salespersons,zh-CN,1,zh_contains_long_english_prose,repair_required
parts-salespersons,en,1,en_contains_chinese,repair_required
passenger-attendants,zh-CN,1,zh_contains_long_english_prose,repair_required
passenger-attendants,en,1,en_contains_chinese,repair_required
patient-representatives,zh-CN,1,zh_contains_long_english_prose,repair_required
patient-representatives,en,1,en_contains_chinese,repair_required
patternmakers-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
patternmakers-metal-and-plastic,en,1,en_contains_chinese,repair_required
patternmakers-wood,zh-CN,1,zh_contains_long_english_prose,repair_required
patternmakers-wood,en,1,en_contains_chinese,repair_required
paving-surfacing-and-tamping-equipment-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
paving-surfacing-and-tamping-equipment-operators,en,1,en_contains_chinese,repair_required
payroll-and-timekeeping-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
payroll-and-timekeeping-clerks,en,1,en_contains_chinese,repair_required
pediatric-surgeons,zh-CN,1,zh_contains_long_english_prose,repair_required
pediatric-surgeons,en,1,en_contains_chinese,repair_required
pediatricians-general,zh-CN,1,zh_contains_long_english_prose,repair_required
pediatricians-general,en,1,en_contains_chinese,repair_required
penetration-testers,zh-CN,1,zh_contains_long_english_prose,repair_required
penetration-testers,en,1,en_contains_chinese,repair_required
personal-care-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
personal-care-aides,en,1,en_contains_chinese,repair_required
personal-financial-advisors,zh-CN,1,zh_contains_long_english_prose,repair_required
personal-financial-advisors,en,1,en_contains_chinese,repair_required
pest-control-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
pest-control-workers,en,1,en_contains_chinese,repair_required
pesticide-handlers-sprayers-and-applicators-vegetation,zh-CN,1,zh_contains_long_english_prose,repair_required
pesticide-handlers-sprayers-and-applicators-vegetation,en,1,en_contains_chinese,repair_required
petroleum-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
petroleum-engineers,en,1,en_contains_chinese,repair_required
petroleum-pump-system-operators-refinery-operators-and-gaugers,zh-CN,1,zh_contains_long_english_prose,repair_required
petroleum-pump-system-operators-refinery-operators-and-gaugers,en,1,en_contains_chinese,repair_required
pharmacists,zh-CN,1,zh_contains_long_english_prose,repair_required
pharmacists,en,1,en_contains_chinese,repair_required
pharmacy-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
pharmacy-aides,en,1,en_contains_chinese,repair_required
pharmacy-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
pharmacy-technicians,en,1,en_contains_chinese,repair_required
philosophy-and-religion-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
philosophy-and-religion-teachers-postsecondary,en,1,en_contains_chinese,repair_required
phlebotomists,zh-CN,1,zh_contains_long_english_prose,repair_required
phlebotomists,en,1,en_contains_chinese,repair_required
photographers,zh-CN,1,zh_contains_long_english_prose,repair_required
photographers,en,1,en_contains_chinese,repair_required
photographic-process-workers-and-processing-machine-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
photographic-process-workers-and-processing-machine-operators,en,1,en_contains_chinese,repair_required
photonics-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
photonics-engineers,en,1,en_contains_chinese,repair_required
photonics-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
photonics-technicians,en,1,en_contains_chinese,repair_required
physical-medicine-and-rehabilitation-physicians,zh-CN,1,zh_contains_long_english_prose,repair_required
physical-medicine-and-rehabilitation-physicians,en,1,en_contains_chinese,repair_required
physical-therapist-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
physical-therapist-assistants,en,1,en_contains_chinese,repair_required
physical-therapist-assistants-and-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
physical-therapist-assistants-and-aides,en,1,en_contains_chinese,repair_required
physical-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
physical-therapists,en,1,en_contains_chinese,repair_required
physician-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
physician-assistants,en,1,en_contains_chinese,repair_required
physicians-and-surgeons,zh-CN,1,zh_contains_long_english_prose,repair_required
physicians-and-surgeons,en,1,en_contains_chinese,repair_required
physicians-pathologists,zh-CN,1,zh_contains_long_english_prose,repair_required
physicians-pathologists,en,1,en_contains_chinese,repair_required
physicists,zh-CN,1,zh_contains_long_english_prose,repair_required
physicists,en,1,en_contains_chinese,repair_required
physicists-and-astronomers,zh-CN,1,zh_contains_long_english_prose,repair_required
physicists-and-astronomers,en,1,en_contains_chinese,repair_required
physics-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
physics-teachers-postsecondary,en,1,en_contains_chinese,repair_required
pile-driver-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
pile-driver-operators,en,1,en_contains_chinese,repair_required
pipelayers,zh-CN,1,zh_contains_long_english_prose,repair_required
pipelayers,en,1,en_contains_chinese,repair_required
plasterers-and-stucco-masons,zh-CN,1,zh_contains_long_english_prose,repair_required
plasterers-and-stucco-masons,en,1,en_contains_chinese,repair_required
plating-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
plating-machine-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
plumbers-pipefitters-and-steamfitters,zh-CN,1,zh_contains_long_english_prose,repair_required
plumbers-pipefitters-and-steamfitters,en,1,en_contains_chinese,repair_required
podiatrists,zh-CN,1,zh_contains_long_english_prose,repair_required
podiatrists,en,1,en_contains_chinese,repair_required
poets-lyricists-and-creative-writers,zh-CN,1,zh_contains_long_english_prose,repair_required
poets-lyricists-and-creative-writers,en,1,en_contains_chinese,repair_required
police-and-detectives,zh-CN,1,zh_contains_long_english_prose,repair_required
police-and-detectives,en,1,en_contains_chinese,repair_required
police-and-sheriff-s-patrol-officers,zh-CN,1,zh_contains_long_english_prose,repair_required
police-and-sheriff-s-patrol-officers,en,1,en_contains_chinese,repair_required
police-identification-and-records-officers,zh-CN,1,zh_contains_long_english_prose,repair_required
police-identification-and-records-officers,en,1,en_contains_chinese,repair_required
political-science-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
political-science-teachers-postsecondary,en,1,en_contains_chinese,repair_required
political-scientists,zh-CN,1,zh_contains_long_english_prose,repair_required
political-scientists,en,1,en_contains_chinese,repair_required
postal-service-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
postal-service-clerks,en,1,en_contains_chinese,repair_required
postal-service-mail-carriers,zh-CN,1,zh_contains_long_english_prose,repair_required
postal-service-mail-carriers,en,1,en_contains_chinese,repair_required
postal-service-mail-sorters-processors-and-processing-machine-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
postal-service-mail-sorters-processors-and-processing-machine-operators,en,1,en_contains_chinese,repair_required
postal-service-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
postal-service-workers,en,1,en_contains_chinese,repair_required
postmasters-and-mail-superintendents,zh-CN,1,zh_contains_long_english_prose,repair_required
postmasters-and-mail-superintendents,en,1,en_contains_chinese,repair_required
postsecondary-education-administrators,zh-CN,1,zh_contains_long_english_prose,repair_required
postsecondary-education-administrators,en,1,en_contains_chinese,repair_required
postsecondary-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
postsecondary-teachers,en,1,en_contains_chinese,repair_required
