slug,locale,primary_query_intent,secondary_query_intents,candidate_quality_findings,release_recommendation,candidate_only,runtime_approved
rail-track-laying-and-maintenance-equipment-operators,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rail-track-laying-and-maintenance-equipment-operators,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rail-yard-engineers-dinkey-operators-and-hostlers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rail-yard-engineers-dinkey-operators-and-hostlers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
railroad-brake-signal-and-switch-operators-and-locomotive-firers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
railroad-brake-signal-and-switch-operators-and-locomotive-firers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
railroad-conductors-and-yardmasters,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
railroad-conductors-and-yardmasters,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
railroad-occupations,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
railroad-occupations,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
range-managers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
range-managers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
real-estate-brokers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
real-estate-brokers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
real-estate-brokers-and-sales-agents,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
real-estate-brokers-and-sales-agents,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
real-estate-sales-agents,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
real-estate-sales-agents,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
receptionists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
receptionists,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
receptionists-and-information-clerks,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
receptionists-and-information-clerks,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreation-and-fitness-studies-teachers-postsecondary,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreation-and-fitness-studies-teachers-postsecondary,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreation-workers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreation-workers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreational-therapists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreational-therapists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreational-vehicle-service-technicians,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recreational-vehicle-service-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recycling-and-reclamation-workers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recycling-and-reclamation-workers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recycling-coordinators,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
recycling-coordinators,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
refractory-materials-repairers-except-brickmasons,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
refractory-materials-repairers-except-brickmasons,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
refuse-and-recyclable-material-collectors,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
refuse-and-recyclable-material-collectors,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
registered-nurses,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
registered-nurses,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
regulatory-affairs-managers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
regulatory-affairs-managers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
regulatory-affairs-specialists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
regulatory-affairs-specialists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rehabilitation-counselors,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rehabilitation-counselors,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
reinforcing-iron-and-rebar-workers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
reinforcing-iron-and-rebar-workers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
remote-sensing-scientists-and-technologists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
remote-sensing-scientists-and-technologists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
remote-sensing-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
remote-sensing-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
reservation-and-transportation-ticket-agents-and-travel-clerks,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
reservation-and-transportation-ticket-agents-and-travel-clerks,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
residential-advisors,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
residential-advisors,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
respiratory-therapists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
respiratory-therapists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
retail-loss-prevention-specialists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
retail-loss-prevention-specialists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
retail-sales-workers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
retail-sales-workers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
retail-salespersons,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
retail-salespersons,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
riggers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
riggers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
robotics-engineers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
robotics-engineers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
robotics-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
robotics-technicians,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rock-splitters-quarry,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rock-splitters-quarry,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rolling-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rolling-machine-setters-operators-and-tenders-metal-and-plastic,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
roof-bolters-mining,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
roof-bolters-mining,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
roofers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
roofers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rotary-drill-operators-oil-and-gas,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
rotary-drill-operators-oil-and-gas,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
roustabouts-oil-and-gas,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
roustabouts-oil-and-gas,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sailors-and-marine-oilers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sailors-and-marine-oilers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-engineers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-engineers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-managers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-managers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sawing-machine-setters-operators-and-tenders-wood,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sawing-machine-setters-operators-and-tenders-wood,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
school-and-career-counselors,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
school-and-career-counselors,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
school-bus-monitors,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
school-bus-monitors,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
school-psychologists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
school-psychologists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
search-marketing-strategists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
search-marketing-strategists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
secondary-school-teachers-except-special-and-career-technical-education,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
secondary-school-teachers-except-special-and-career-technical-education,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
secretaries-and-administrative-assistants,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
secretaries-and-administrative-assistants,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
secretaries-and-administrative-assistants-except-legal-medical-and-executive,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
secretaries-and-administrative-assistants-except-legal-medical-and-executive,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
securities-commodities-and-financial-services-sales-agents,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
securities-commodities-and-financial-services-sales-agents,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-and-fire-alarm-systems-installers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-and-fire-alarm-systems-installers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-guards,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-guards,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-management-specialists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-management-specialists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-managers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
security-managers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
segmental-pavers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
segmental-pavers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
self-enrichment-teachers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
self-enrichment-teachers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
semiconductor-processing-technicians,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
semiconductor-processing-technicians,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
septic-tank-servicers-and-sewer-pipe-cleaners,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
septic-tank-servicers-and-sewer-pipe-cleaners,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
service-unit-operators-oil-and-gas,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
service-unit-operators-oil-and-gas,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
set-and-exhibit-designers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
set-and-exhibit-designers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sewers-hand,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sewers-hand,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sewing-machine-operators,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sewing-machine-operators,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shampooers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shampooers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sheet-metal-workers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sheet-metal-workers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
ship-engineers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
ship-engineers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shipping-receiving-and-inventory-clerks,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shipping-receiving-and-inventory-clerks,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shoe-and-leather-workers-and-repairers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shoe-and-leather-workers-and-repairers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shoe-machine-operators-and-tenders,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shoe-machine-operators-and-tenders,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shuttle-drivers-and-chauffeurs,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
shuttle-drivers-and-chauffeurs,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
signal-and-track-switch-repairers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
signal-and-track-switch-repairers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
skincare-specialists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
skincare-specialists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
slaughterers-and-meat-packers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
slaughterers-and-meat-packers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
small-engine-mechanics,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
small-engine-mechanics,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-and-community-service-managers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-and-community-service-managers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-and-human-service-assistants,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-and-human-service-assistants,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-science-research-assistants,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-science-research-assistants,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-work-teachers-postsecondary,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-work-teachers-postsecondary,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-workers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
social-workers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sociologists,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sociologists,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sociology-teachers-postsecondary,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sociology-teachers-postsecondary,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
soil-and-plant-scientists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
soil-and-plant-scientists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-energy-installation-managers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-energy-installation-managers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-energy-systems-engineers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-energy-systems-engineers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-photovoltaic-installers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-photovoltaic-installers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-sales-representatives-and-assessors,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-sales-representatives-and-assessors,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-thermal-installers-and-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
solar-thermal-installers-and-technicians,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sound-engineering-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sound-engineering-technicians,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
spa-managers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
spa-managers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-elementary-school,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-elementary-school,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-kindergarten,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-kindergarten,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-middle-school,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-middle-school,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-preschool,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-preschool,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-secondary-school,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-education-teachers-secondary-school,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
multimedia-artists-and-animators,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
multimedia-artists-and-animators,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-forces,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-forces,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-forces-officers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
special-forces-officers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
speech-language-pathology-assistants,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
speech-language-pathology-assistants,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
speech-language-pathologists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
speech-language-pathologists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sports-medicine-physicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sports-medicine-physicians,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stationary-engineers-and-boiler-operators,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stationary-engineers-and-boiler-operators,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
statistical-assistants,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
statistical-assistants,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
statisticians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
statisticians,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stockers-and-order-fillers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stockers-and-order-fillers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stone-cutters-and-carvers-manufacturing,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stone-cutters-and-carvers-manufacturing,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stonemasons,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
stonemasons,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
structural-metal-fabricators-and-fitters,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
