identity,locale,surface,url,canonical,authority_source,publication_state,index_eligibility,sitemap_eligibility,current_sitemap_membership,llms_eligibility,current_llms_membership,llms_full_state,http_status,final_url,robots,cache_control,x_proxy_cache,captured_at,source_sha256,evidence
/personality/enneagram/type-3/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-3/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-3/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-3/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:20.499Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-3/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-3/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-3/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-3/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:21.166Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-4,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-4,https://fermatmind.com/zh/personality/enneagram/type-4,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-4,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:21.747Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-4/instincts/one-to-one,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/one-to-one,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/one-to-one,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/one-to-one,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:22.176Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-4/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:23.015Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-4/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-4/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:23.853Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-5,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-5,https://fermatmind.com/zh/personality/enneagram/type-5,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-5,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:24.560Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-5/instincts/one-to-one,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/one-to-one,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/one-to-one,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/one-to-one,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:25.718Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-5/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:26.813Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-5/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-5/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:27.733Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-6,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-6,https://fermatmind.com/zh/personality/enneagram/type-6,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-6,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:28.345Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-6/instincts/one-to-one,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/one-to-one,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/one-to-one,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/one-to-one,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:29.270Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-6/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:30.512Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-6/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-6/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:31.005Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-7,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-7,https://fermatmind.com/zh/personality/enneagram/type-7,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-7,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:31.654Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-7/instincts/one-to-one,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/one-to-one,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/one-to-one,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/one-to-one,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:32.652Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-7/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:33.239Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-7/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-7/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:34.112Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-8,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-8,https://fermatmind.com/zh/personality/enneagram/type-8,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-8,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:34.593Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-8/instincts/one-to-one,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/one-to-one,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/one-to-one,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/one-to-one,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:35.099Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-8/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:35.954Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-8/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-8/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:36.493Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-9,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-9,https://fermatmind.com/zh/personality/enneagram/type-9,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-9,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:37.212Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-9/instincts/one-to-one,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/one-to-one,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/one-to-one,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/one-to-one,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:38.297Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-9/instincts/self-preservation,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/self-preservation,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/self-preservation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/self-preservation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:38.811Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/type-9/instincts/social,zh,personality,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/social,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/social,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/type-9/instincts/social,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:39.400Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/1w2,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/1w2,https://fermatmind.com/zh/personality/enneagram/wings/1w2,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/1w2,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:40.406Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/1w9,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/1w9,https://fermatmind.com/zh/personality/enneagram/wings/1w9,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/1w9,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:40.884Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/2w1,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/2w1,https://fermatmind.com/zh/personality/enneagram/wings/2w1,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/2w1,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:41.848Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/2w3,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/2w3,https://fermatmind.com/zh/personality/enneagram/wings/2w3,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/2w3,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:42.452Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/3w2,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/3w2,https://fermatmind.com/zh/personality/enneagram/wings/3w2,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/3w2,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:43.458Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/3w4,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/3w4,https://fermatmind.com/zh/personality/enneagram/wings/3w4,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/3w4,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:44.191Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/4w3,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/4w3,https://fermatmind.com/zh/personality/enneagram/wings/4w3,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/4w3,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:45.116Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/4w5,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/4w5,https://fermatmind.com/zh/personality/enneagram/wings/4w5,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/4w5,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:45.763Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/5w4,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/5w4,https://fermatmind.com/zh/personality/enneagram/wings/5w4,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/5w4,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:46.460Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/5w6,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/5w6,https://fermatmind.com/zh/personality/enneagram/wings/5w6,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/5w6,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:46.960Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/6w5,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/6w5,https://fermatmind.com/zh/personality/enneagram/wings/6w5,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/6w5,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:47.844Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/6w7,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/6w7,https://fermatmind.com/zh/personality/enneagram/wings/6w7,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/6w7,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:48.564Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/7w6,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/7w6,https://fermatmind.com/zh/personality/enneagram/wings/7w6,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/7w6,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:49.484Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/7w8,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/7w8,https://fermatmind.com/zh/personality/enneagram/wings/7w8,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/7w8,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:50.118Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/8w7,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/8w7,https://fermatmind.com/zh/personality/enneagram/wings/8w7,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/8w7,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:51.506Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/8w9,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/8w9,https://fermatmind.com/zh/personality/enneagram/wings/8w9,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/8w9,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:52.015Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/9w1,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/9w1,https://fermatmind.com/zh/personality/enneagram/wings/9w1,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/9w1,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:52.535Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/enneagram/wings/9w8,zh,personality,https://fermatmind.com/zh/personality/enneagram/wings/9w8,https://fermatmind.com/zh/personality/enneagram/wings/9w8,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/zh/personality/enneagram/wings/9w8,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:39:53.033Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
