seed_ordinal,slug,locale,title_en,title_zh,page_url,api_url,page_status,api_status,title,description,h1,canonical,canonical_ok,noindex,faq_signals,source_signals,present_intents,missing_intents,internal_leakage
809,proofreaders-and-copy-markers,zh-CN,Proofreaders And Copy Markers,校对与文稿标记员,https://fermatmind.com/zh/career/jobs/proofreaders-and-copy-markers,https://api.fermatmind.com/api/v0.5/career/jobs/proofreaders-and-copy-markers?locale=zh-CN,200,200,校对与文稿标记员 | FermatMind,Career overview and next steps for 校对与文稿标记员.,校对与文稿标记员,https://fermatmind.com/zh/career/jobs/proofreaders-and-copy-markers,true,false,如何判断是否适合|什么兴趣类型更适合做校对与文稿标记员？|校对与文稿标记员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|校对与文稿标记员适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
809,proofreaders-and-copy-markers,en,Proofreaders And Copy Markers,校对与文稿标记员,https://fermatmind.com/en/career/jobs/proofreaders-and-copy-markers,https://api.fermatmind.com/api/v0.5/career/jobs/proofreaders-and-copy-markers?locale=en,200,200,Proofreaders And Copy Markers | FermatMind,Career overview and next steps for Proofreaders And Copy Markers.,Proofreaders And Copy Markers,https://fermatmind.com/en/career/jobs/proofreaders-and-copy-markers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Proofreaders And Copy Markers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Proofreaders And Copy Markers a good career fit?|What personality fits Proofreaders And Copy Markers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
810,appraisers-and-assessors-of-real-estate,zh-CN,Appraisers And Assessors Of Real Estate,评估师评估员房地产,https://fermatmind.com/zh/career/jobs/appraisers-and-assessors-of-real-estate,https://api.fermatmind.com/api/v0.5/career/jobs/appraisers-and-assessors-of-real-estate?locale=zh-CN,200,200,评估师评估员房地产 | FermatMind,Career overview and next steps for 评估师评估员房地产.,房地产评估师与估价师,https://fermatmind.com/zh/career/jobs/appraisers-and-assessors-of-real-estate,true,false,如何判断是否适合|什么兴趣类型更适合？|评估师评估员房地产薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|AI-impact|fit|adjacent|certification,skills|education,false
810,appraisers-and-assessors-of-real-estate,en,Appraisers And Assessors Of Real Estate,评估师评估员房地产,https://fermatmind.com/en/career/jobs/appraisers-and-assessors-of-real-estate,https://api.fermatmind.com/api/v0.5/career/jobs/appraisers-and-assessors-of-real-estate?locale=en,200,200,Appraisers And Assessors Of Real Estate | FermatMind,Career overview and next steps for Appraisers And Assessors Of Real Estate.,Property appraisers and assessors,https://fermatmind.com/en/career/jobs/appraisers-and-assessors-of-real-estate,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Appraisers And Assessors Of Real Estate salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
811,property-real-estate-and-community-association-managers,zh-CN,"Property, Real Estate, And Community Association Managers",物业、房地产与社区协会经理,https://fermatmind.com/zh/career/jobs/property-real-estate-and-community-association-managers,https://api.fermatmind.com/api/v0.5/career/jobs/property-real-estate-and-community-association-managers?locale=zh-CN,200,200,物业、房地产与社区协会经理 | FermatMind,Career overview and next steps for 物业、房地产与社区协会经理.,物业、房地产与社区协会经理,https://fermatmind.com/zh/career/jobs/property-real-estate-and-community-association-managers,true,false,如何判断是否适合|什么兴趣类型更适合做物业、房地产与社区协会经理？|物业、房地产与社区协会经理薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|物业、房地产与社区协会经理适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
811,property-real-estate-and-community-association-managers,en,"Property, Real Estate, And Community Association Managers",物业、房地产与社区协会经理,https://fermatmind.com/en/career/jobs/property-real-estate-and-community-association-managers,https://api.fermatmind.com/api/v0.5/career/jobs/property-real-estate-and-community-association-managers?locale=en,200,200,"Property, Real Estate, And Community Association Managers | FermatMind","Career overview and next steps for Property, Real Estate, And Community Association Managers.","Property, real estate, and community association managers",https://fermatmind.com/en/career/jobs/property-real-estate-and-community-association-managers,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Property, Real Estate, And Community Association Managers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Property, real estate, and community association managers a good career fit?|What personality fits Property, real estate, and community association managers?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
812,prosthodontists,zh-CN,Prosthodontists,修复牙科医师,https://fermatmind.com/zh/career/jobs/prosthodontists,https://api.fermatmind.com/api/v0.5/career/jobs/prosthodontists?locale=zh-CN,200,200,修复牙科医师 | FermatMind,Career overview and next steps for 修复牙科医师.,修复牙科医师,https://fermatmind.com/zh/career/jobs/prosthodontists,true,false,如何判断是否适合|什么兴趣类型更适合做修复牙科医师？|修复牙科医师薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|修复牙科医师适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
812,prosthodontists,en,Prosthodontists,修复牙科医师,https://fermatmind.com/en/career/jobs/prosthodontists,https://api.fermatmind.com/api/v0.5/career/jobs/prosthodontists?locale=en,200,200,Prosthodontists | FermatMind,Career overview and next steps for Prosthodontists.,Prosthodontists,https://fermatmind.com/en/career/jobs/prosthodontists,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Prosthodontists salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Prosthodontists a good career fit?|What personality fits Prosthodontists?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
813,psychiatric-aides,zh-CN,Psychiatric Aides,精神科助理,https://fermatmind.com/zh/career/jobs/psychiatric-aides,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatric-aides?locale=zh-CN,200,200,精神科助理 | FermatMind,Career overview and next steps for 精神科助理.,精神科助理,https://fermatmind.com/zh/career/jobs/psychiatric-aides,true,false,如何判断是否适合|什么兴趣类型更适合做精神科助理？|精神科助理薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|精神科助理适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
813,psychiatric-aides,en,Psychiatric Aides,精神科助理,https://fermatmind.com/en/career/jobs/psychiatric-aides,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatric-aides?locale=en,200,200,Psychiatric Aides | FermatMind,Career overview and next steps for Psychiatric Aides.,Psychiatric Aides,https://fermatmind.com/en/career/jobs/psychiatric-aides,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Psychiatric Aides salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Psychiatric Aides a good career fit?|What personality fits Psychiatric Aides?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
814,psychiatric-technicians,zh-CN,Psychiatric Technicians,精神科技术员,https://fermatmind.com/zh/career/jobs/psychiatric-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatric-technicians?locale=zh-CN,200,200,精神科技术员 | FermatMind,Career overview and next steps for 精神科技术员.,精神科技术员,https://fermatmind.com/zh/career/jobs/psychiatric-technicians,true,false,如何判断是否适合|什么兴趣类型更适合做精神科技术员？|精神科技术员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|精神科技术员适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
814,psychiatric-technicians,en,Psychiatric Technicians,精神科技术员,https://fermatmind.com/en/career/jobs/psychiatric-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatric-technicians?locale=en,200,200,Psychiatric Technicians | FermatMind,Career overview and next steps for Psychiatric Technicians.,Psychiatric Technicians,https://fermatmind.com/en/career/jobs/psychiatric-technicians,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Psychiatric Technicians salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Psychiatric Technicians a good career fit?|What personality fits Psychiatric Technicians?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
815,psychiatric-technicians-and-aides,zh-CN,Psychiatric Technicians And Aides,精神科技术员与助手,https://fermatmind.com/zh/career/jobs/psychiatric-technicians-and-aides,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatric-technicians-and-aides?locale=zh-CN,200,200,精神科技术员与助手 | FermatMind,Career overview and next steps for 精神科技术员与助手.,精神科技术员与助手,https://fermatmind.com/zh/career/jobs/psychiatric-technicians-and-aides,true,false,如何判断是否适合|什么兴趣类型更适合做精神科技术员与助手？|精神科技术员与助手薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|精神科技术员与助手适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
815,psychiatric-technicians-and-aides,en,Psychiatric Technicians And Aides,精神科技术员与助手,https://fermatmind.com/en/career/jobs/psychiatric-technicians-and-aides,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatric-technicians-and-aides?locale=en,200,200,Psychiatric Technicians And Aides | FermatMind,Career overview and next steps for Psychiatric Technicians And Aides.,Psychiatric technicians and aides,https://fermatmind.com/en/career/jobs/psychiatric-technicians-and-aides,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Psychiatric Technicians And Aides salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Psychiatric technicians and aides a good career fit?|What personality fits Psychiatric technicians and aides?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
816,psychiatrists,zh-CN,Psychiatrists,精神科医师,https://fermatmind.com/zh/career/jobs/psychiatrists,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatrists?locale=zh-CN,200,200,精神科医师 | FermatMind,Career overview and next steps for 精神科医师.,精神科医师,https://fermatmind.com/zh/career/jobs/psychiatrists,true,false,如何判断是否适合|什么兴趣类型更适合做精神科医师？|精神科医师薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|精神科医师适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
816,psychiatrists,en,Psychiatrists,精神科医师,https://fermatmind.com/en/career/jobs/psychiatrists,https://api.fermatmind.com/api/v0.5/career/jobs/psychiatrists?locale=en,200,200,Psychiatrists | FermatMind,Career overview and next steps for Psychiatrists.,Psychiatrists,https://fermatmind.com/en/career/jobs/psychiatrists,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Psychiatrists salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Psychiatrists a good career fit?|What personality fits Psychiatrists?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
817,psychologists,zh-CN,Psychologists,心理学家,https://fermatmind.com/zh/career/jobs/psychologists,https://api.fermatmind.com/api/v0.5/career/jobs/psychologists?locale=zh-CN,200,200,心理学家 | FermatMind,Career overview and next steps for 心理学家.,心理学家,https://fermatmind.com/zh/career/jobs/psychologists,true,false,如何判断是否适合|什么兴趣类型更适合做心理学家？|心理学家薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|心理学家适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
817,psychologists,en,Psychologists,心理学家,https://fermatmind.com/en/career/jobs/psychologists,https://api.fermatmind.com/api/v0.5/career/jobs/psychologists?locale=en,200,200,Psychologists | FermatMind,Career overview and next steps for Psychologists.,Psychologists,https://fermatmind.com/en/career/jobs/psychologists,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Psychologists salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Psychologists a good career fit?|What personality fits Psychologists?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
818,psychology-teachers-postsecondary,zh-CN,"Psychology Teachers, Postsecondary",高校心理学教师,https://fermatmind.com/zh/career/jobs/psychology-teachers-postsecondary,https://api.fermatmind.com/api/v0.5/career/jobs/psychology-teachers-postsecondary?locale=zh-CN,200,200,高校心理学教师 | FermatMind,Career overview and next steps for 高校心理学教师.,高校心理学教师,https://fermatmind.com/zh/career/jobs/psychology-teachers-postsecondary,true,false,如何判断是否适合|什么兴趣类型更适合做高校心理学教师？|高校心理学教师薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|高校心理学教师适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
818,psychology-teachers-postsecondary,en,"Psychology Teachers, Postsecondary",高校心理学教师,https://fermatmind.com/en/career/jobs/psychology-teachers-postsecondary,https://api.fermatmind.com/api/v0.5/career/jobs/psychology-teachers-postsecondary?locale=en,200,200,"Psychology Teachers, Postsecondary | FermatMind","Career overview and next steps for Psychology Teachers, Postsecondary.","Psychology Teachers, Postsecondary",https://fermatmind.com/en/career/jobs/psychology-teachers-postsecondary,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Psychology Teachers, Postsecondary salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Psychology Teachers, Postsecondary a good career fit?|What personality fits Psychology Teachers, Postsecondary?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
819,public-relations-managers,zh-CN,Public Relations Managers,公共关系经理,https://fermatmind.com/zh/career/jobs/public-relations-managers,https://api.fermatmind.com/api/v0.5/career/jobs/public-relations-managers?locale=zh-CN,200,200,公共关系经理 | FermatMind,Career overview and next steps for 公共关系经理.,公共关系经理,https://fermatmind.com/zh/career/jobs/public-relations-managers,true,false,如何判断是否适合|公共关系经理薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|公共关系经理适合什么性格？|怎么判断自己是否适合做公共关系经理？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
819,public-relations-managers,en,Public Relations Managers,公共关系经理,https://fermatmind.com/en/career/jobs/public-relations-managers,https://api.fermatmind.com/api/v0.5/career/jobs/public-relations-managers?locale=en,200,200,Public Relations Managers | FermatMind,Career overview and next steps for Public Relations Managers.,Public Relations Managers,https://fermatmind.com/en/career/jobs/public-relations-managers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Public Relations Managers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Public Relations Managers a good fit for my personality?|Will AI replace Public Relations Managers?,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
820,public-relations-specialists,zh-CN,Public relations specialists,公共关系专员,https://fermatmind.com/zh/career/jobs/public-relations-specialists,https://api.fermatmind.com/api/v0.5/career/jobs/public-relations-specialists?locale=zh-CN,200,200,公共关系专员 | FermatMind,公共关系专员更像是把表达、内容或体验变成现实成果的职业。真正的难点，不在开始，而在长期稳定地把质量做出来。,公共关系专员,https://fermatmind.com/zh/career/jobs/public-relations-specialists,true,false,如何判断是否适合|公共关系专员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|常见问题,O*NET|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|AI-impact|fit|adjacent|certification,skills|education,false
820,public-relations-specialists,en,Public relations specialists,公共关系专员,https://fermatmind.com/en/career/jobs/public-relations-specialists,https://api.fermatmind.com/api/v0.5/career/jobs/public-relations-specialists?locale=en,200,200,Public relations specialists | FermatMind,公共关系专员更像是把表达、内容或体验变成现实成果的职业。真正的难点，不在开始，而在长期稳定地把质量做出来。,Public relations specialists,https://fermatmind.com/en/career/jobs/public-relations-specialists,true,false,How to Decide Whether This Career Fits You|Fit map|Public relations specialists salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|FAQ,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
821,police-fire-and-ambulance-dispatchers,zh-CN,Public Safety Telecommunicators,公共安全通信调度员,https://fermatmind.com/zh/career/jobs/police-fire-and-ambulance-dispatchers,https://api.fermatmind.com/api/v0.5/career/jobs/police-fire-and-ambulance-dispatchers?locale=zh-CN,200,200,公共安全通信调度员 | FermatMind,Career overview and next steps for 公共安全通信调度员.,公共安全通信调度员,https://fermatmind.com/zh/career/jobs/police-fire-and-ambulance-dispatchers,true,false,如何判断是否适合|什么兴趣类型更适合做公共安全通信调度员？|公共安全通信调度员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|公共安全通信调度员适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
821,police-fire-and-ambulance-dispatchers,en,Public Safety Telecommunicators,公共安全通信调度员,https://fermatmind.com/en/career/jobs/police-fire-and-ambulance-dispatchers,https://api.fermatmind.com/api/v0.5/career/jobs/police-fire-and-ambulance-dispatchers?locale=en,200,200,Public Safety Telecommunicators | FermatMind,Career overview and next steps for Public Safety Telecommunicators.,Public safety telecommunicators,https://fermatmind.com/en/career/jobs/police-fire-and-ambulance-dispatchers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Public Safety Telecommunicators salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Public safety telecommunicators a good career fit?|What personality fits Public safety telecommunicators?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
822,pump-operators-except-wellhead-pumpers,zh-CN,"Pump Operators, Except Wellhead Pumpers",操作员、井口泵操作员,https://fermatmind.com/zh/career/jobs/pump-operators-except-wellhead-pumpers,https://api.fermatmind.com/api/v0.5/career/jobs/pump-operators-except-wellhead-pumpers?locale=zh-CN,200,200,操作员、井口泵操作员 | FermatMind,Career overview and next steps for 操作员、井口泵操作员.,操作员、井口泵操作员,https://fermatmind.com/zh/career/jobs/pump-operators-except-wellhead-pumpers,true,false,如何判断是否适合|什么兴趣类型更适合做操作员、井口泵操作员？|操作员、井口泵操作员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|操作员、井口泵操作员适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
822,pump-operators-except-wellhead-pumpers,en,"Pump Operators, Except Wellhead Pumpers",操作员、井口泵操作员,https://fermatmind.com/en/career/jobs/pump-operators-except-wellhead-pumpers,https://api.fermatmind.com/api/v0.5/career/jobs/pump-operators-except-wellhead-pumpers?locale=en,200,200,"Pump Operators, Except Wellhead Pumpers | FermatMind","Career overview and next steps for Pump Operators, Except Wellhead Pumpers.","Pump Operators, Except Wellhead Pumpers",https://fermatmind.com/en/career/jobs/pump-operators-except-wellhead-pumpers,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Pump Operators, Except Wellhead Pumpers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Pump Operators, Except Wellhead Pumpers a good career fit?|What personality fits Pump Operators, Except Wellhead Pumpers?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
823,purchasing-agents-except-wholesale-retail-and-farm-products,zh-CN,"Purchasing Agents, Except Wholesale, Retail, And Farm Products",采购、批发、零售、农场产品,https://fermatmind.com/zh/career/jobs/purchasing-agents-except-wholesale-retail-and-farm-products,https://api.fermatmind.com/api/v0.5/career/jobs/purchasing-agents-except-wholesale-retail-and-farm-products?locale=zh-CN,200,200,采购、批发、零售、农场产品 | FermatMind,Career overview and next steps for 采购、批发、零售、农场产品.,采购、批发、零售、农场产品,https://fermatmind.com/zh/career/jobs/purchasing-agents-except-wholesale-retail-and-farm-products,true,false,如何判断是否适合|什么兴趣类型更适合做采购、批发、零售、农场产品？|采购、批发、零售、农场产品薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|采购、批发、零售、农场产品适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
823,purchasing-agents-except-wholesale-retail-and-farm-products,en,"Purchasing Agents, Except Wholesale, Retail, And Farm Products",采购、批发、零售、农场产品,https://fermatmind.com/en/career/jobs/purchasing-agents-except-wholesale-retail-and-farm-products,https://api.fermatmind.com/api/v0.5/career/jobs/purchasing-agents-except-wholesale-retail-and-farm-products?locale=en,200,200,"Purchasing Agents, Except Wholesale, Retail, And Farm Products | FermatMind","Career overview and next steps for Purchasing Agents, Except Wholesale, Retail, And Farm Products.","Purchasing Agents, Except Wholesale, Retail, And Farm Products",https://fermatmind.com/en/career/jobs/purchasing-agents-except-wholesale-retail-and-farm-products,true,false,"How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Purchasing Agents, Except Wholesale, Retail, And Farm Products salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Purchasing Agents, Except Wholesale, Retail, And Farm Products a good career fit?|What personality fits Purchasing Agents, Except Wholesale, Retail, And Farm Products?",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
824,purchasing-managers,zh-CN,Purchasing Managers,采购经理,https://fermatmind.com/zh/career/jobs/purchasing-managers,https://api.fermatmind.com/api/v0.5/career/jobs/purchasing-managers?locale=zh-CN,200,200,采购经理 | FermatMind,Career overview and next steps for 采购经理.,采购经理,https://fermatmind.com/zh/career/jobs/purchasing-managers,true,false,如何判断是否适合|什么兴趣类型更适合做采购经理？|采购经理薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|采购经理适合什么人？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
824,purchasing-managers,en,Purchasing Managers,采购经理,https://fermatmind.com/en/career/jobs/purchasing-managers,https://api.fermatmind.com/api/v0.5/career/jobs/purchasing-managers?locale=en,200,200,Purchasing Managers | FermatMind,Career overview and next steps for Purchasing Managers.,Purchasing Managers,https://fermatmind.com/en/career/jobs/purchasing-managers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Purchasing Managers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|Is Purchasing Managers a good career fit?|What personality fits Purchasing Managers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
825,purchasing-managers-buyers-and-purchasing-agents,zh-CN,Purchasing Managers,采购经理,https://fermatmind.com/zh/career/jobs/purchasing-managers-buyers-and-purchasing-agents,https://api.fermatmind.com/api/v0.5/career/jobs/purchasing-managers-buyers-and-purchasing-agents?locale=zh-CN,200,200,采购经理 | FermatMind,Career overview and next steps for 采购经理.,采购经理,https://fermatmind.com/zh/career/jobs/purchasing-managers-buyers-and-purchasing-agents,true,false,如何判断是否适合|采购经理薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|采购经理适合什么性格？|怎么判断自己是否适合做采购经理？,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
